ref_area,indicator,source,sex,classif1,classif2,time,obs_value,note_source
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDGE2LT3,1991,469897.377,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDGE3,1991,1053662.947,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_Y15-24,CLA_ECOCLA_TOTAL,1991,532055.872,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDLT2,1991,209096.694,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDGE2LT3,1991,128771.126,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDGE3,1991,194188.068,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE25,CLA_ECOCLA_TOTAL,1991,1745008.412,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDLT2,1991,544407.256,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDGE2LT3,1991,341125.891,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDGE3,1991,859475.284,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE15,CLA_ECOCLA_TOTAL,1991,1385616.301,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDLT2,1991,443187.037,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDGE2LT3,1991,300476.443,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDGE3,1991,641952.818,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_Y15-24,CLA_ECOCLA_TOTAL,1991,308168.689,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDLT2,1991,116425.896,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDGE2LT3,1991,78663.066,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDGE3,1991,113079.735,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE25,CLA_ECOCLA_TOTAL,1991,1077447.611,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDLT2,1991,326761.105,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDGE2LT3,1991,221813.114,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDGE3,1991,528873.386,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE15,CLA_ECOCLA_TOTAL,1991,891447.978,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDLT2,1991,310316.814,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDGE2LT3,1991,169420.948,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDGE3,1991,411710.255,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_Y15-24,CLA_ECOCLA_TOTAL,1991,223887.185,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDLT2,1991,92670.73,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDGE2LT3,1991,50108.136,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDGE3,1991,81108.327,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE25,CLA_ECOCLA_TOTAL,1991,667560.794,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDLT2,1991,217646.054,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDGE2LT3,1991,119312.748,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDGE3,1991,330601.986,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE15,CLA_ECOCLA_TOTAL,1992,2314704.863,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDLT2,1992,766609.918,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDGE2LT3,1992,479230.316,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDGE3,1992,1068864.643,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_Y15-24,CLA_ECOCLA_TOTAL,1992,529297.101,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDLT2,1992,207147.754,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDGE2LT3,1992,128024.289,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDGE3,1992,194125.073,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE25,CLA_ECOCLA_TOTAL,1992,1785407.763,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDLT2,1992,559462.136,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDGE2LT3,1992,351205.688,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDGE3,1992,874739.934,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE15,CLA_ECOCLA_TOTAL,1992,1407085.189,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDLT2,1992,450129.697,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDGE2LT3,1992,306003.446,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDGE3,1992,650952.035,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_Y15-24,CLA_ECOCLA_TOTAL,1992,307301.727,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDLT2,1992,115600.739,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDGE2LT3,1992,78437.89,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDGE3,1992,113263.106,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE25,CLA_ECOCLA_TOTAL,1992,1099783.462,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDLT2,1992,334528.938,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDGE2LT3,1992,227565.334,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDGE3,1992,537689.177,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE15,CLA_ECOCLA_TOTAL,1992,907619.685,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDLT2,1992,316480.036,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDGE2LT3,1992,173226.859,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDGE3,1992,417912.812,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_Y15-24,CLA_ECOCLA_TOTAL,1992,221995.375,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDLT2,1992,91546.94,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDGE2LT3,1992,49586.472,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDGE3,1992,80861.973,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE25,CLA_ECOCLA_TOTAL,1992,685624.311,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDLT2,1992,224933.085,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDGE2LT3,1992,123640.324,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDGE3,1992,337050.895,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE15,CLA_ECOCLA_TOTAL,1993,2344912.698,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDLT2,1993,773369.849,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDGE2LT3,1993,485190.391,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDGE3,1993,1086352.442,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_Y15-24,CLA_ECOCLA_TOTAL,1993,521781.458,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDLT2,1993,202849.738,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDGE2LT3,1993,125530.864,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDGE3,1993,193400.871,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE25,CLA_ECOCLA_TOTAL,1993,1823131.24,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDLT2,1993,570520.107,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDGE2LT3,1993,359659.201,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDGE3,1993,892951.901,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE15,CLA_ECOCLA_TOTAL,1993,1425483.095,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDLT2,1993,453181.157,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDGE2LT3,1993,309868.839,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDGE3,1993,662433.083,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_Y15-24,CLA_ECOCLA_TOTAL,1993,304010.866,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDLT2,1993,113515.211,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDGE2LT3,1993,77229.333,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDGE3,1993,113266.328,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE25,CLA_ECOCLA_TOTAL,1993,1121472.228,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDLT2,1993,339665.923,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDGE2LT3,1993,232639.284,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDGE3,1993,549167.003,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE15,CLA_ECOCLA_TOTAL,1993,919429.601,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDLT2,1993,320188.614,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDGE2LT3,1993,175321.54,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDGE3,1993,423919.446,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_Y15-24,CLA_ECOCLA_TOTAL,1993,217770.597,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDLT2,1993,89334.491,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDGE2LT3,1993,48301.606,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDGE3,1993,80134.508,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE25,CLA_ECOCLA_TOTAL,1993,701659.004,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDLT2,1993,230854.141,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDGE2LT3,1993,127019.887,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDGE3,1993,343784.97,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE15,CLA_ECOCLA_TOTAL,1994,2381796.799,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDLT2,1994,752969.719,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDGE2LT3,1994,504718.252,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDGE3,1994,1124108.82,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_Y15-24,CLA_ECOCLA_TOTAL,1994,517024.646,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDLT2,1994,192926.347,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDGE2LT3,1994,126373.73,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDGE3,1994,197724.584,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE25,CLA_ECOCLA_TOTAL,1994,1864772.153,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDLT2,1994,560043.333,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDGE2LT3,1994,378344.174,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDGE3,1994,926384.624,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE15,CLA_ECOCLA_TOTAL,1994,1446631.825,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDLT2,1994,441316.238,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDGE2LT3,1994,321351.58,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDGE3,1994,683963.997,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_Y15-24,CLA_ECOCLA_TOTAL,1994,302279.908,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDLT2,1994,108478.563,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDGE2LT3,1994,77967.736,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDGE3,1994,115833.616,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE25,CLA_ECOCLA_TOTAL,1994,1144351.917,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDLT2,1994,332837.642,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDGE2LT3,1994,243383.598,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDGE3,1994,568130.669,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE15,CLA_ECOCLA_TOTAL,1994,935164.976,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDLT2,1994,311653.302,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDGE2LT3,1994,183366.682,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDGE3,1994,440144.996,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_Y15-24,CLA_ECOCLA_TOTAL,1994,214744.739,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDLT2,1994,84447.732,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDGE2LT3,1994,48406.063,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDGE3,1994,81890.953,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE25,CLA_ECOCLA_TOTAL,1994,720420.236,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDLT2,1994,227205.574,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDGE2LT3,1994,134960.571,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDGE3,1994,358254.089,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE15,CLA_ECOCLA_TOTAL,1995,2416103.321,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDLT2,1995,724788.379,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDGE2LT3,1995,521797.058,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDGE3,1995,1169517.88,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_Y15-24,CLA_ECOCLA_TOTAL,1995,510711.121,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDLT2,1995,182352.732,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDGE2LT3,1995,126360.577,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDGE3,1995,201997.825,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE25,CLA_ECOCLA_TOTAL,1995,1905392.201,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDLT2,1995,542435.608,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDGE2LT3,1995,395436.13,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_T,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDGE3,1995,967520.447,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE15,CLA_ECOCLA_TOTAL,1995,1467336.832,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDLT2,1995,425449.126,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDGE2LT3,1995,331547.041,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDGE3,1995,710340.651,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_Y15-24,CLA_ECOCLA_TOTAL,1995,299962.062,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDLT2,1995,103183.087,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDGE2LT3,1995,78263.353,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_Y15-24,CLA_ECOCLA_USDGE3,1995,118515.629,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE25,CLA_ECOCLA_TOTAL,1995,1167374.772,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDLT2,1995,322266.011,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDGE2LT3,1995,253283.441,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_M,AGE_YTHADULT_YGE25,CLA_ECOCLA_USDGE3,1995,591825.306,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE15,CLA_ECOCLA_TOTAL,1995,948766.5,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDLT2,1995,299339.067,
X01,EMP_2EMP_SEX_AGE_CLA_NB,XA:8405,SEX_F,AGE_YTHADULT_YGE15,CLA_ECOCLA_USDGE2LT3,1995,190250.027,
