,indicator,classif1,classif2,sex,slope,intercept,r_value,p_value,std_err
585,EIP_TEIP_SEX_AGE_NB,0,AGE_10YRBANDS_Y45-54,SEX_T,0.004583660871715502,-1.0447227448262983,0.37561173074446874,1.8543035607405918e-09,0.0007330948277131501
586,EIP_TEIP_SEX_AGE_NB,0,AGE_10YRBANDS_Y45-54,SEX_M,-0.006494481897948972,2.454398788324384,-0.2686167548258365,2.4709450849243616e-05,0.001509595731121889
587,EIP_TEIP_SEX_AGE_NB,0,AGE_10YRBANDS_Y45-54,SEX_F,0.007717446073158634,-1.3366692208089124,0.568580441581942,5.930380378217202e-22,0.0007237632396068772
588,EIP_TEIP_SEX_AGE_NB,0,AGE_10YRBANDS_Y55-64,SEX_T,-0.0030442213087416726,4.235701537833843,-0.24827145235872056,0.00010142413287582301,0.000769920705198449
589,EIP_TEIP_SEX_AGE_NB,0,AGE_10YRBANDS_Y55-64,SEX_M,-0.0011752219041997354,1.7660679466623321,-0.05394134091549371,0.40546613789335084,0.0014101876702065906
590,EIP_TEIP_SEX_AGE_NB,0,AGE_10YRBANDS_Y55-64,SEX_F,-0.007132637618287115,5.502904029925565,-0.3560347925797257,1.3959649791186e-08,0.0012134890422078274
591,EIP_TEIP_SEX_AGE_NB,0,AGE_10YRBANDS_YGE65,SEX_T,-0.0002669365001877537,2.061338889820517,-0.37975095312739404,1.1890440199838067e-09,4.215062466626024e-05
592,EIP_TEIP_SEX_AGE_NB,0,AGE_10YRBANDS_YGE65,SEX_M,-0.0005379418608628605,1.971870260168998,-0.3750300473737714,1.972804703772496e-09,8.619190129187764e-05
593,EIP_TEIP_SEX_AGE_NB,0,AGE_10YRBANDS_YGE65,SEX_F,-0.0005290855379707873,2.148261955151677,-0.38406140808586997,7.43596544989139e-10,8.244857044443883e-05
594,EIP_TEIP_SEX_AGE_NB,0,AGE_AGGREGATE_TOTAL,SEX_T,-0.0002150101776762448,2.6669682771994045,-0.40328088726401196,8.42467400235138e-11,3.162424594378311e-05
595,EIP_TEIP_SEX_AGE_NB,0,AGE_AGGREGATE_TOTAL,SEX_M,-0.0003967529188335314,2.3068325225533224,-0.41501961062344556,2.0766949933682184e-11,5.6378681667520554e-05
596,EIP_TEIP_SEX_AGE_NB,0,AGE_AGGREGATE_TOTAL,SEX_F,-0.0004608856886572073,3.0611741036121236,-0.3854019705441843,6.416957456077801e-10,7.152770579675723e-05
597,EIP_TEIP_SEX_AGE_NB,0,AGE_AGGREGATE_Y15-24,SEX_T,-0.0011832985895171499,2.4223598088525913,-0.5157603311187469,1.0306384569336253e-17,0.00012740996099340574
598,EIP_TEIP_SEX_AGE_NB,0,AGE_AGGREGATE_Y15-24,SEX_M,-0.002089943950509922,2.285187950929694,-0.5172931541842963,7.94767867426536e-18,0.00022412273198205659
599,EIP_TEIP_SEX_AGE_NB,0,AGE_AGGREGATE_Y15-24,SEX_F,-0.0026528350435523164,2.566573997921184,-0.5066565423509924,4.6974546796344574e-17,0.0002926105159358707
600,EIP_TEIP_SEX_AGE_NB,0,AGE_AGGREGATE_Y25-54,SEX_T,0.0005726393020948592,0.4153769715074762,0.12861286700133842,0.046554241292727054,0.00028621100175886077
601,EIP_TEIP_SEX_AGE_NB,0,AGE_AGGREGATE_Y25-54,SEX_M,-0.0026626271940647594,2.51033117495813,-0.33504115918771143,1.0501264833568675e-07,0.0004853649732758392
602,EIP_TEIP_SEX_AGE_NB,0,AGE_AGGREGATE_Y25-54,SEX_F,0.0020378265973568788,-1.0294844367628995,0.38049511086265,1.0970215956644142e-09,0.00032104763318021196
603,EIP_TEIP_SEX_AGE_NB,0,AGE_AGGREGATE_Y55-64,SEX_T,-0.0030442213087416726,4.235701537833843,-0.24827145235872056,0.00010142413287582301,0.000769920705198449
604,EIP_TEIP_SEX_AGE_NB,0,AGE_AGGREGATE_Y55-64,SEX_M,-0.0011752219041997354,1.7660679466623321,-0.05394134091549371,0.40546613789335084,0.0014101876702065906
605,EIP_TEIP_SEX_AGE_NB,0,AGE_AGGREGATE_Y55-64,SEX_F,-0.007132637618287115,5.502904029925565,-0.3560347925797257,1.3959649791186e-08,0.0012134890422078274
606,EIP_TEIP_SEX_AGE_NB,0,AGE_AGGREGATE_YGE65,SEX_T,-0.0002669365001877537,2.061338889820517,-0.37975095312739404,1.1890440199838067e-09,4.215062466626024e-05
607,EIP_TEIP_SEX_AGE_NB,0,AGE_AGGREGATE_YGE65,SEX_M,-0.0005379418608628605,1.971870260168998,-0.3750300473737714,1.972804703772496e-09,8.619190129187764e-05
608,EIP_TEIP_SEX_AGE_NB,0,AGE_AGGREGATE_YGE65,SEX_F,-0.0005290855379707873,2.148261955151677,-0.38406140808586997,7.43596544989139e-10,8.244857044443883e-05
609,EIP_TEIP_SEX_AGE_NB,0,AGE_YTHADULT_YGE15,SEX_T,-0.00021501017700272757,2.6669682729293305,-0.4032808857364221,8.424675507907864e-11,3.1624245987776034e-05
610,EIP_TEIP_SEX_AGE_NB,0,AGE_YTHADULT_YGE15,SEX_M,-0.00039675291945186523,2.306832524071944,-0.41501961107263663,2.0766948799068985e-11,5.637868168166792e-05
611,EIP_TEIP_SEX_AGE_NB,0,AGE_YTHADULT_YGE15,SEX_F,-0.0004608856886572073,3.0611741036121236,-0.3854019705441843,6.416957456077801e-10,7.152770579675723e-05
612,EIP_TEIP_SEX_AGE_NB,0,AGE_YTHADULT_Y15-64,SEX_T,-0.0007606813345621176,3.9767165422911903,-0.405502498202738,6.49026173859613e-11,0.00011115053950106033
613,EIP_TEIP_SEX_AGE_NB,0,AGE_YTHADULT_Y15-64,SEX_M,-0.0012583181657241768,2.927047908256773,-0.46612960310898166,2.386559357692919e-14,0.00015481014023831916
614,EIP_TEIP_SEX_AGE_NB,0,AGE_YTHADULT_Y15-64,SEX_F,-0.0009160179960091855,3.355855111468018,-0.1995984028372479,0.0018877360299027273,0.00029149450904796757
615,EIP_TEIP_SEX_AGE_NB,0,AGE_YTHADULT_Y15-24,SEX_T,-0.0011832985778197766,2.4223597975849787,-0.5157603259278757,1.0306393617055035e-17,0.00012740996148095585
616,EIP_TEIP_SEX_AGE_NB,0,AGE_YTHADULT_Y15-24,SEX_M,-0.002089943950509922,2.285187950929694,-0.5172931541842963,7.94767867426536e-18,0.00022412273198205659
617,EIP_TEIP_SEX_AGE_NB,0,AGE_YTHADULT_Y15-24,SEX_F,-0.0026528350435523164,2.566573997921184,-0.5066565423509924,4.6974546796344574e-17,0.0002926105159358707
618,EIP_TEIP_SEX_AGE_NB,0,AGE_YTHADULT_YGE25,SEX_T,-0.00023930556886232645,2.5973416777396325,-0.35667375582759664,1.3097311367325236e-08,4.062997151832576e-05
619,EIP_TEIP_SEX_AGE_NB,0,AGE_YTHADULT_YGE25,SEX_M,-0.0004524094377616406,2.237277145398779,-0.3721259210838762,2.682926449701651e-09,7.314531532541979e-05
620,EIP_TEIP_SEX_AGE_NB,0,AGE_YTHADULT_YGE25,SEX_F,-0.000494255186735844,2.956402270691255,-0.33386010092726465,1.1712430530558752e-07,9.04557337954679e-05
621,EIP_DWAP_SEX_AGE_RT,0,AGE_10YRBANDS_TOTAL,SEX_T,0.1819519286336647,-5.089620666862757,0.6301147067789257,5.821191067714217e-28,0.014534201720592351
622,EIP_DWAP_SEX_AGE_RT,0,AGE_10YRBANDS_TOTAL,SEX_M,0.015035016419020776,0.9067366383793041,0.04073839843451638,0.5299499673399058,0.023902911093194947
623,EIP_DWAP_SEX_AGE_RT,0,AGE_10YRBANDS_TOTAL,SEX_F,0.08714757018842667,-2.3320572624225706,0.5988975692238657,9.434118902634717e-25,0.007553569369284164
624,EIP_DWAP_SEX_AGE_RT,0,AGE_10YRBANDS_Y15-24,SEX_T,-0.03727693145727507,2.491598623193747,-0.3100951324874959,9.572926397143063e-07,0.0074080302729135315
625,EIP_DWAP_SEX_AGE_RT,0,AGE_10YRBANDS_Y15-24,SEX_M,-0.036623875532370925,2.4370175897674358,-0.35923477857076647,1.012914290091381e-08,0.006167286876232294
626,EIP_DWAP_SEX_AGE_RT,0,AGE_10YRBANDS_Y15-24,SEX_F,-0.031169941818938438,2.3319350661469116,-0.22483083190767622,0.0004482358131174912,0.008756447455916052
627,EIP_DWAP_SEX_AGE_RT,0,AGE_10YRBANDS_Y25-34,SEX_T,0.0914211027516697,-0.2763179025406708,0.40275445519284997,8.95933952930589e-11,0.013467435728397458
628,EIP_DWAP_SEX_AGE_RT,0,AGE_10YRBANDS_Y25-34,SEX_M,-0.05572239904539358,1.811774302284111,-0.1247823995978853,0.05353498600907092,0.028719724653997445
629,EIP_DWAP_SEX_AGE_RT,0,AGE_10YRBANDS_Y25-34,SEX_F,0.04649393272841227,0.09927281284914069,0.40455905645521084,7.252290883969496e-11,0.006812636639542713
630,EIP_DWAP_SEX_AGE_RT,0,AGE_10YRBANDS_Y35-44,SEX_T,0.0708037495526611,0.12322610644236542,0.36902926023084237,3.7113993101737487e-09,0.011558938453049682
631,EIP_DWAP_SEX_AGE_RT,0,AGE_10YRBANDS_Y35-44,SEX_M,0.03755945866933563,1.005900358715266,0.07235048821069405,0.2642248777825478,0.03356214557916168
632,EIP_DWAP_SEX_AGE_RT,0,AGE_10YRBANDS_Y35-44,SEX_F,0.04344377632658347,0.23299418560533836,0.4000463378119019,1.227462568486916e-10,0.00645147250508881
633,EIP_DWAP_SEX_AGE_RT,0,AGE_10YRBANDS_Y45-54,SEX_T,0.10912909158944933,-0.6056055646757459,0.6696504965543001,1.3660207479917223e-32,0.007845190269390389
